Country,State,Year,Age Group,Type Of Area,Gender,"Unemployment Rate (Ur) (UOM:%(Percentage)), Scaling Factor:1"
India,Rajasthan,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,9.3
India,Rajasthan,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,14.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,10.2
India,Rajasthan,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,6.1
India,Rajasthan,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,2.2
India,Rajasthan,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,4.8
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,2.8
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,1.6
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,2.4
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,9.1
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,15.8
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,10.7
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,4.6
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,3.9
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,4.4
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,0.8
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,0.4
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,0.6
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,2.9
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,3.6
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,3.1
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,1.4
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,0.9
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,1.2
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,0.7
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,0.4
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,0.5
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,2.8
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,3.5
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,3.0
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,1.3
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,0.9
India,Sikkim,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,1.1
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,0.7
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,0.4
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,0.5
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,2.8
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,3.5
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,3.0
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,1.3
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,0.9
India,Sikkim,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,1.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,19.2
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,24.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,20.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,17.2
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,27.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,20.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,18.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,25.6
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,20.4
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,6.2
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,4.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,5.4
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,5.6
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,8.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,6.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,5.9
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,5.6
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,5.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,5.4
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,3.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,4.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,5.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,7.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,5.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,5.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,5.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,5.2
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,5.4
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,3.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,4.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,5.1
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,7.5
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,5.8
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,5.3
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,5.0
India,Tamil Nadu,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,5.2
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,13.2
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,13.0
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,13.1
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,17.7
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,29.4
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,20.7
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,15.0
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,19.0
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,16.1
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,4.7
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,2.3
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,3.6
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,6.7
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,11.3
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,8.0
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,5.5
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,4.5
India,Telangana,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,5.1
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,4.3
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,2.2
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,3.4
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,6.5
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,11.1
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,7.7
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,5.2
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,4.4
India,Telangana,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,4.9
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,4.3
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,2.2
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,3.4
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,6.5
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,11.1
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,7.7
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,5.2
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,4.4
India,Telangana,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,4.9
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,20.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,0.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,14.2
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,8.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,30.2
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,10.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,13.3
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,6.6
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,12.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,8.3
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,0.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,5.3
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,3.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,6.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,3.5
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,5.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,1.8
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,4.3
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,8.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,0.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,5.2
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,3.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,5.8
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,3.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,5.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,1.8
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,4.2
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,8.1
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,0.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,5.2
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,3.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,5.8
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,3.4
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,5.0
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,1.8
India,The Dadra and Nagar Haveli and Daman and Diu,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,4.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,11.7
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,11.7
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,11.7
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,12.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,21.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,14.1
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,11.8
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,13.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,12.1
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,3.6
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,2.5
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,3.3
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,4.6
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,6.0
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,5.0
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,3.8
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,3.1
India,Tripura,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,3.6
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,3.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,2.3
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,2.9
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,4.3
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,5.7
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,4.6
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,3.4
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,2.9
India,Tripura,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,3.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,3.2
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,2.3
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,2.9
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,4.3
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,5.7
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,4.6
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,3.4
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,2.9
India,Tripura,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,3.2
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,10.3
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,6.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,9.7
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,15.9
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,33.8
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,18.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,11.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,11.8
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,11.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,4.3
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,1.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,3.7
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,7.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,13.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,8.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,5.1
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,3.2
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,4.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,3.8
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,1.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,3.3
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,7.1
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,13.2
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,8.0
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,4.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,2.9
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,4.2
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,3.8
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,1.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,3.2
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,7.2
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,13.1
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,8.0
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,4.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,2.9
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,4.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,19.9
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,13.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,18.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,26.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,42.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,28.6
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,21.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,18.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,21.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,7.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,3.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,6.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,10.1
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,13.1
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,10.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,8.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,5.6
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,7.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,6.6
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,3.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Person,5.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Male,10.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Female,12.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Urban,Person,10.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Male,7.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Female,5.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural+Urban,Person,6.9
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Male,6.6
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Female,3.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Rural,Person,5.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Male,10.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Female,12.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Urban,Person,10.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Male,7.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Female,5.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2020",all ages,Rural+Urban,Person,6.9
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Male,11.2
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Female,7.3
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Rural,Person,10.4
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Male,14.7
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Female,10.4
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Urban,Person,13.4
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Male,12.0
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Female,8.3
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-29,Rural+Urban,Person,11.1
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Male,4.2
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Female,1.8
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Rural,Person,3.5
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Male,5.0
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Female,3.8
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Urban,Person,4.7
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Male,4.4
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Female,2.3
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15-59,Rural+Urban,Person,3.8
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Male,3.7
India,West Bengal,"PLFS Year (Jul - Jun), 2020",15 years and above,Rural,Female,1.7
